year,lok_sabha_number,state,constituency_number,constituency_name,constituency_type,_merge
2019,Seventeenth,Goa,2,South Goa,General,both
2019,Seventeenth,Goa,1,North Goa,General,both
2019,Seventeenth,Delhi,7,South Delhi,General,both
2019,Seventeenth,Delhi,6,West Delhi,General,both
2019,Seventeenth,Delhi,5,North West Delhi,Scheduled Caste,both
2019,Seventeenth,Delhi,4,New Delhi,General,both
2019,Seventeenth,Delhi,3,East Delhi,General,both
2019,Seventeenth,Delhi,2,North East Delhi,General,both
2019,Seventeenth,Delhi,1,Chandni Chowk,General,both
2019,Seventeenth,Daman and Diu,1,Daman And Diu,General,both
2019,Seventeenth,Dadra and Nagar Haveli,1,Dadra And Nagar Haveli,Scheduled Tribe,both
2019,Seventeenth,Chhattisgarh,11,Kanker,Scheduled Tribe,both
2019,Seventeenth,Chhattisgarh,10,Bastar,Scheduled Tribe,both
2019,Seventeenth,Chhattisgarh,9,Mahasamund,General,both
2019,Seventeenth,Chhattisgarh,8,Raipur,General,both
2019,Seventeenth,Chhattisgarh,7,Durg,General,both
2019,Seventeenth,Chhattisgarh,6,Rajnandgaon,General,both
2019,Seventeenth,Chhattisgarh,5,Bilaspur,General,both
2019,Seventeenth,Chhattisgarh,4,Korba,General,both
2019,Seventeenth,Chhattisgarh,3,Janjgir-Champa,Scheduled Caste,both
2019,Seventeenth,Chhattisgarh,2,Raigarh,Scheduled Tribe,both
2019,Seventeenth,Chhattisgarh,1,Surguja,Scheduled Tribe,both
2019,Seventeenth,Chandigarh,1,Chandigarh,General,both
2019,Seventeenth,Bihar,40,Jamui,Scheduled Caste,both
2019,Seventeenth,Bihar,39,Nawada,General,both
2019,Seventeenth,Bihar,38,Gaya,Scheduled Caste,both
2019,Seventeenth,Bihar,37,Aurangabad,General,both
2019,Seventeenth,Bihar,36,Jahanabad,General,both
2019,Seventeenth,Bihar,35,Karakat,General,both
2019,Seventeenth,Bihar,34,Sasaram,Scheduled Caste,both
2019,Seventeenth,Bihar,33,Buxar,General,both
2019,Seventeenth,Bihar,32,Arrah,General,both
2019,Seventeenth,Bihar,31,Pataliputra,General,both
2019,Seventeenth,Bihar,30,Patna Sahib,General,both
2019,Seventeenth,Bihar,29,Nalanda,General,both
2019,Seventeenth,Bihar,28,Munger,General,both
2019,Seventeenth,Bihar,27,Banka,General,both
2019,Seventeenth,Bihar,26,Bhagalpur,General,both
2019,Seventeenth,Bihar,25,Khagaria,General,both
2019,Seventeenth,Bihar,24,Begusarai,General,both
2019,Seventeenth,Bihar,23,Samastipur,Scheduled Caste,both
2019,Seventeenth,Bihar,22,Ujiarpur,General,both
2019,Seventeenth,Bihar,21,Hajipur,Scheduled Caste,both
2019,Seventeenth,Bihar,20,Saran,General,both
2019,Seventeenth,Bihar,19,Maharajganj,General,both
2019,Seventeenth,Bihar,18,Siwan,General,both
2019,Seventeenth,Bihar,17,Gopalganj,Scheduled Caste,both
2019,Seventeenth,Bihar,16,Vaishali,General,both
2019,Seventeenth,Bihar,15,Muzaffarpur,General,both
2019,Seventeenth,Bihar,14,Darbhanga,General,both
2019,Seventeenth,Bihar,13,Madhepura,General,both
2019,Seventeenth,Bihar,12,Purnea,General,both
2019,Seventeenth,Bihar,11,Katihar,General,both
2019,Seventeenth,Bihar,10,Kishanganj,General,both
2019,Seventeenth,Bihar,9,Araria,General,both
2019,Seventeenth,Bihar,8,Supaul,General,both
2019,Seventeenth,Bihar,7,Jhanjharpur,General,both
2019,Seventeenth,Bihar,6,Madhubani,General,both
2019,Seventeenth,Bihar,5,Sitamarhi,General,both
2019,Seventeenth,Bihar,4,Sheohar,General,both
2019,Seventeenth,Bihar,3,Purvi Champaran,General,both
2019,Seventeenth,Bihar,2,Paschim Champaran,General,both
2019,Seventeenth,Bihar,1,Valmiki Nagar,General,both
2019,Seventeenth,Assam,14,Lakhimpur,General,both
2019,Seventeenth,Assam,13,Dibrugarh,General,both
2019,Seventeenth,Assam,12,Jorhat,General,both
2019,Seventeenth,Assam,11,Kaliabor,General,both
2019,Seventeenth,Assam,10,Nowgong,General,both
2019,Seventeenth,Assam,9,Tezpur,General,both
2019,Seventeenth,Assam,8,Mangaldai,General,both
2019,Seventeenth,Assam,7,Gauhati,General,both
2019,Seventeenth,Assam,6,Barpeta,General,both
2019,Seventeenth,Assam,5,Kokrajhar,Scheduled Tribe,both
2019,Seventeenth,Assam,4,Dhubri,General,both
2019,Seventeenth,Assam,3,Autonomous District,Scheduled Tribe,both
2019,Seventeenth,Assam,2,Silchar,General,both
2019,Seventeenth,Assam,1,Kaimganj,Scheduled Caste,both
2019,Seventeenth,Arunachal Pradesh,2,Arunachal East,General,both
2019,Seventeenth,Arunachal Pradesh,1,Arunachal West,General,both
2019,Seventeenth,Andhra Pradesh,25,Chittoor,Scheduled Caste,both
2019,Seventeenth,Andhra Pradesh,24,Rajampet,General,both
2019,Seventeenth,Andhra Pradesh,23,Tirupathi,Scheduled Caste,both
2019,Seventeenth,Andhra Pradesh,22,Nellore,General,both
2019,Seventeenth,Andhra Pradesh,21,Cuddapah,General,both
2019,Seventeenth,Andhra Pradesh,20,Hindupur,General,both
2019,Seventeenth,Andhra Pradesh,19,Anantapur,General,both
2019,Seventeenth,Andhra Pradesh,18,Kurnool,General,both
2019,Seventeenth,Andhra Pradesh,17,Nandyal,General,both
2019,Seventeenth,Andhra Pradesh,16,Ongole,General,both
2019,Seventeenth,Andhra Pradesh,15,Bapatla,Scheduled Caste,both
2019,Seventeenth,Andhra Pradesh,14,Narasaraopet,General,both
2019,Seventeenth,Andhra Pradesh,13,Guntur,General,both
2019,Seventeenth,Andhra Pradesh,12,Vijayawada,General,both
2019,Seventeenth,Andhra Pradesh,11,Machilipatnam,General,both
2019,Seventeenth,Andhra Pradesh,10,Eluru,General,both
2019,Seventeenth,Andhra Pradesh,9,Narsapuram,General,both
2019,Seventeenth,Andhra Pradesh,8,Rajahmundry,General,both
2019,Seventeenth,Andhra Pradesh,7,Amalapuram,Scheduled Caste,both
2019,Seventeenth,Andhra Pradesh,6,Kakinada,General,both
2019,Seventeenth,Andhra Pradesh,5,Anakapalli,General,both
2019,Seventeenth,Andhra Pradesh,4,Visakhapatnam,General,both
2019,Seventeenth,Andhra Pradesh,3,Vizianagaram,General,both
2019,Seventeenth,Andhra Pradesh,2,Srikakulam,General,both
2019,Seventeenth,Andhra Pradesh,1,Aruku,Scheduled Tribe,both
2019,Seventeenth,Andaman and Nicobar Islands,1,Andaman And Nicobar Islands,General,both
2014,Sixteenth,West Bengal,42,Birbhum,General,both
2014,Sixteenth,West Bengal,41,Bholpur,Scheduled Caste,both
2014,Sixteenth,West Bengal,40,Asansol,General,both
2014,Sixteenth,West Bengal,39,Burdwan - Durgapur,General,both
2014,Sixteenth,West Bengal,38,Bardhaman Purba,Scheduled Caste,both
2014,Sixteenth,West Bengal,37,Bishnupur,Scheduled Caste,both
2014,Sixteenth,West Bengal,36,Bankura,General,both
2014,Sixteenth,West Bengal,35,Purulia,General,both
2014,Sixteenth,West Bengal,34,Midnapore,General,both
2014,Sixteenth,West Bengal,33,Jhargram,Scheduled Tribe,both
2014,Sixteenth,West Bengal,32,Ghatal,General,both
2014,Sixteenth,West Bengal,31,Kanthi,General,both
2014,Sixteenth,West Bengal,30,Tamluk,General,both
2014,Sixteenth,West Bengal,29,Arambagh,Scheduled Caste,both
2014,Sixteenth,West Bengal,28,Hooghly,General,both
2014,Sixteenth,West Bengal,27,Srerampur,General,both
2014,Sixteenth,West Bengal,26,Uluberia,General,both
2014,Sixteenth,West Bengal,25,Howrah,General,both
2014,Sixteenth,West Bengal,24,Kolkata Uttar,General,both
2014,Sixteenth,West Bengal,23,Kolkata Dakshin,General,both
2014,Sixteenth,West Bengal,22,Jadavpur,General,both
2014,Sixteenth,West Bengal,21,Daimond Harbour,General,both
2014,Sixteenth,West Bengal,20,Mathurapur,Scheduled Caste,both
2014,Sixteenth,West Bengal,19,Jaynagar,Scheduled Caste,both
2014,Sixteenth,West Bengal,18,Basirhat,General,both
2014,Sixteenth,West Bengal,17,Barasat,General,both
2014,Sixteenth,West Bengal,16,Dum Dum,General,both
2014,Sixteenth,West Bengal,15,Barrackpore,General,both
2014,Sixteenth,West Bengal,14,Bangaon,Scheduled Caste,both
2014,Sixteenth,West Bengal,13,Ranaghat,Scheduled Caste,both
2014,Sixteenth,West Bengal,12,Krishnanagar,General,both
2014,Sixteenth,West Bengal,11,Murshidabad,General,both
2014,Sixteenth,West Bengal,10,Berhampur,General,both
2014,Sixteenth,West Bengal,9,Jangipur,General,both
2014,Sixteenth,West Bengal,8,Maldaha Dakshin,General,both
2014,Sixteenth,West Bengal,7,Maldaha Uttar,General,both
2014,Sixteenth,West Bengal,6,Balurghat,General,both
2014,Sixteenth,West Bengal,5,Raiganj,General,both
2014,Sixteenth,West Bengal,4,Darjeeling,General,both
2014,Sixteenth,West Bengal,3,Jalpaiguri,Scheduled Caste,both
2014,Sixteenth,West Bengal,2,Alipurduars,Scheduled Tribe,both
2014,Sixteenth,West Bengal,1,Cooch Behar,Scheduled Caste,both
2014,Sixteenth,Uttarakhand,5,Hardwar,General,both
2014,Sixteenth,Uttarakhand,4,Nainital-Udhamsingh Nagar,General,both
2014,Sixteenth,Uttarakhand,3,Almora,Scheduled Caste,both
2014,Sixteenth,Uttarakhand,2,Garhwal,General,both
2014,Sixteenth,Uttarakhand,1,Tehri Garhwal,General,both
2014,Sixteenth,Uttar Pradesh,80,Robertganj,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,79,Mirzapur,General,both
2014,Sixteenth,Uttar Pradesh,78,Bhadohi,General,both
2014,Sixteenth,Uttar Pradesh,77,Varanasi,General,both
2014,Sixteenth,Uttar Pradesh,76,Chandauli,General,both
2014,Sixteenth,Uttar Pradesh,75,Ghazipur,General,both
2014,Sixteenth,Uttar Pradesh,74,Machhalishahr,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,73,Jaunpur,General,both
2014,Sixteenth,Uttar Pradesh,72,Balia,General,both
2014,Sixteenth,Uttar Pradesh,71,Salempur,General,both
2014,Sixteenth,Uttar Pradesh,70,Ghosi,General,both
2014,Sixteenth,Uttar Pradesh,69,Azamgarh,General,both
2014,Sixteenth,Uttar Pradesh,68,Lalganj,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,67,Bansgaon,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,66,Deoria,General,both
2014,Sixteenth,Uttar Pradesh,65,Kushi Nagar,General,both
2014,Sixteenth,Uttar Pradesh,64,Gorakhpur,General,both
2014,Sixteenth,Uttar Pradesh,63,Maharajganj,General,both
2014,Sixteenth,Uttar Pradesh,62,Sant Kabir Nagar,General,both
2014,Sixteenth,Uttar Pradesh,61,Basti,General,both
2014,Sixteenth,Uttar Pradesh,60,Domariaganj,General,both
2014,Sixteenth,Uttar Pradesh,59,Gonda,General,both
2014,Sixteenth,Uttar Pradesh,58,Shrawasti,General,both
2014,Sixteenth,Uttar Pradesh,57,Kaisarganj,General,both
2014,Sixteenth,Uttar Pradesh,56,Bahraich,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,55,Ambedkar Nagar,General,both
2014,Sixteenth,Uttar Pradesh,54,Faizabad,General,both
2014,Sixteenth,Uttar Pradesh,53,Bara Banki,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,52,Allahabad,General,both
2014,Sixteenth,Uttar Pradesh,51,Phulpur,General,both
2014,Sixteenth,Uttar Pradesh,50,Kaushambi,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,49,Fatehpur,General,both
2014,Sixteenth,Uttar Pradesh,48,Banda,General,both
2014,Sixteenth,Uttar Pradesh,47,Hamirpur,General,both
2014,Sixteenth,Uttar Pradesh,46,Jhansi,General,both
2014,Sixteenth,Uttar Pradesh,45,Jalaun,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,44,Akbarpur,General,both
2014,Sixteenth,Uttar Pradesh,43,Kanpur,General,both
2014,Sixteenth,Uttar Pradesh,42,Kannauj,General,both
2014,Sixteenth,Uttar Pradesh,41,Etawah,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,40,Farrukhabad,General,both
2014,Sixteenth,Uttar Pradesh,39,Pratapgarh,General,both
2014,Sixteenth,Uttar Pradesh,38,Sultanpur,General,both
2014,Sixteenth,Uttar Pradesh,37,Amethi,General,both
2014,Sixteenth,Uttar Pradesh,36,Rae Bareli,General,both
2014,Sixteenth,Uttar Pradesh,35,Lucknow,General,both
2014,Sixteenth,Uttar Pradesh,34,Mohanlalganj,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,33,Unnao,General,both
2014,Sixteenth,Uttar Pradesh,32,Mishrikh,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,31,Hardoi,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,30,Sitapur,General,both
2014,Sixteenth,Uttar Pradesh,29,Dhaurahra,General,both
2014,Sixteenth,Uttar Pradesh,28,Kheri,General,both
2014,Sixteenth,Uttar Pradesh,27,Shahjahanpur,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,26,Pilibhit,General,both
2014,Sixteenth,Uttar Pradesh,25,Bareilly,General,both
2014,Sixteenth,Uttar Pradesh,24,Aonla,General,both
2014,Sixteenth,Uttar Pradesh,23,Badaun,General,both
2014,Sixteenth,Uttar Pradesh,22,Etah,General,both
2014,Sixteenth,Uttar Pradesh,21,Mainpuri,General,both
2014,Sixteenth,Uttar Pradesh,20,Firozabad,General,both
2014,Sixteenth,Uttar Pradesh,19,Fatehpur Sikri,General,both
2014,Sixteenth,Uttar Pradesh,18,Agra,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,17,Mathura,General,both
2014,Sixteenth,Uttar Pradesh,16,Hathras,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,15,Aligarh,General,both
2014,Sixteenth,Uttar Pradesh,14,Bulandsahar,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,13,Gautam Buddh Nagar,General,both
2014,Sixteenth,Uttar Pradesh,12,Ghaziabad,General,both
2014,Sixteenth,Uttar Pradesh,11,Baghpat,General,both
2014,Sixteenth,Uttar Pradesh,10,Meerut,General,both
2014,Sixteenth,Uttar Pradesh,9,Amroha,General,both
2014,Sixteenth,Uttar Pradesh,8,Sambhal,General,both
2014,Sixteenth,Uttar Pradesh,7,Rampur,General,both
2014,Sixteenth,Uttar Pradesh,6,Moradabad,General,both
2014,Sixteenth,Uttar Pradesh,5,Nagina,Scheduled Caste,both
2014,Sixteenth,Uttar Pradesh,4,Bijnor,General,both
2014,Sixteenth,Uttar Pradesh,3,Muzaffarnagar,General,both
2014,Sixteenth,Uttar Pradesh,2,Kairana,General,both
2014,Sixteenth,Uttar Pradesh,1,Saharanpur,General,both
2014,Sixteenth,Tripura,2,Tripura East,Scheduled Tribe,both
2014,Sixteenth,Tripura,1,Tripura West,General,both
2014,Sixteenth,Tamil Nadu,39,Kanniyakumari,General,both
2014,Sixteenth,Tamil Nadu,38,Tirunelveli,General,both
2014,Sixteenth,Tamil Nadu,37,Tenkasi,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,36,Thoothukkudi,General,both
2014,Sixteenth,Tamil Nadu,35,Ramanathapuram,General,both
2014,Sixteenth,Tamil Nadu,34,Virudhunagar,General,both
2014,Sixteenth,Tamil Nadu,33,Theni,General,both
2014,Sixteenth,Tamil Nadu,32,Madurai,General,both
2014,Sixteenth,Tamil Nadu,31,Sivaganga,General,both
2014,Sixteenth,Tamil Nadu,30,Thanjavur,General,both
2014,Sixteenth,Tamil Nadu,29,Nagapattinam,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,28,Mayiladuthurai,General,both
2014,Sixteenth,Tamil Nadu,27,Chidambaram,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,26,Cuddalore,General,both
2014,Sixteenth,Tamil Nadu,25,Perambalur,General,both
2014,Sixteenth,Tamil Nadu,24,Tiruchirappalli,General,both
2014,Sixteenth,Tamil Nadu,23,Karur,General,both
2014,Sixteenth,Tamil Nadu,22,Dindigul,General,both
2014,Sixteenth,Tamil Nadu,21,Pollachi,General,both
2014,Sixteenth,Tamil Nadu,20,Coimbatore,General,both
2014,Sixteenth,Tamil Nadu,19,Nilgiris,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,18,Tiruppur,General,both
2014,Sixteenth,Tamil Nadu,17,Erode,General,both
2014,Sixteenth,Tamil Nadu,16,Namakkal,General,both
2014,Sixteenth,Tamil Nadu,15,Salem,General,both
2014,Sixteenth,Tamil Nadu,14,Kallakurichi,General,both
2014,Sixteenth,Tamil Nadu,13,Viluppuram,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,12,Arani,General,both
2014,Sixteenth,Tamil Nadu,11,Tiruvannamalai,General,both
2014,Sixteenth,Tamil Nadu,10,Dharamapuri,General,both
2014,Sixteenth,Tamil Nadu,9,Krishnagiri,General,both
2014,Sixteenth,Tamil Nadu,8,Vellore,General,both
2014,Sixteenth,Tamil Nadu,7,Arakkonam,General,both
2014,Sixteenth,Tamil Nadu,6,Kancheepuram,Scheduled Caste,both
2014,Sixteenth,Tamil Nadu,5,Sriperumbudur,General,both
2014,Sixteenth,Tamil Nadu,4,Chennai Central,General,both
2014,Sixteenth,Tamil Nadu,3,Chennai South,General,both
2014,Sixteenth,Tamil Nadu,2,Chennai North,General,both
2014,Sixteenth,Tamil Nadu,1,Thiruvallur,Scheduled Caste,both
2014,Sixteenth,Sikkim,1,Sikkim,General,both
2014,Sixteenth,Rajasthan,25,Jhalawar-Baran,General,both
2014,Sixteenth,Rajasthan,24,Kota,General,both
2014,Sixteenth,Rajasthan,23,Bhilwara,General,both
2014,Sixteenth,Rajasthan,22,Rajsamand,General,both
2014,Sixteenth,Rajasthan,21,Chitorgarh,General,both
2014,Sixteenth,Rajasthan,20,Banswara,Scheduled Tribe,both
2014,Sixteenth,Rajasthan,19,Udaipur,Scheduled Tribe,both
2014,Sixteenth,Rajasthan,18,Jalore,General,both
2014,Sixteenth,Rajasthan,17,Barmer,General,both
2014,Sixteenth,Rajasthan,16,Jodhpur,General,both
2014,Sixteenth,Rajasthan,15,Pali,General,both
2014,Sixteenth,Rajasthan,14,Nagaur,General,both
2014,Sixteenth,Rajasthan,13,Ajmer,General,both
2014,Sixteenth,Rajasthan,12,Tonk-Sawai Madhopur,General,both
2014,Sixteenth,Rajasthan,11,Dausa,Scheduled Tribe,both
2014,Sixteenth,Rajasthan,10,Karauli-Dholpur,Scheduled Caste,both
2014,Sixteenth,Rajasthan,9,Bharatpur,Scheduled Caste,both
2014,Sixteenth,Rajasthan,8,Alwar,General,both
2014,Sixteenth,Rajasthan,7,Jaipur,General,both
2014,Sixteenth,Rajasthan,6,Jaipur Rural,General,both
2014,Sixteenth,Rajasthan,5,Sikar,General,both
2014,Sixteenth,Rajasthan,4,Jhunjhunu,General,both
2014,Sixteenth,Rajasthan,3,Churu,General,both
2014,Sixteenth,Rajasthan,2,Bikaner,Scheduled Caste,both
2014,Sixteenth,Rajasthan,1,Ganganagar,Scheduled Caste,both
2014,Sixteenth,Punjab,13,Patiala,General,both
2014,Sixteenth,Punjab,12,Sangrur,General,both
2014,Sixteenth,Punjab,11,Bhatinda,General,both
2014,Sixteenth,Punjab,10,Ferozepur,General,both
2014,Sixteenth,Punjab,9,Faridkot,Scheduled Caste,both
2014,Sixteenth,Punjab,8,Fatehgarh Sahib,Scheduled Caste,both
2014,Sixteenth,Punjab,7,Ludhiana,General,both
2014,Sixteenth,Punjab,6,Anandpur Sahib,General,both
2014,Sixteenth,Punjab,5,Hoshiarpur,Scheduled Caste,both
2014,Sixteenth,Punjab,4,Jalandhar,Scheduled Caste,both
2014,Sixteenth,Punjab,3,Khadoor Sahib,General,both
2014,Sixteenth,Punjab,2,Amritsar,General,both
2014,Sixteenth,Punjab,1,Gurdaspur,General,both
2014,Sixteenth,Puducherry,1,Puducherry,General,both
2014,Sixteenth,Odisha,21,Koraput,Scheduled Tribe,both
2014,Sixteenth,Odisha,20,Berhampur,General,both
2014,Sixteenth,Odisha,19,Aska,General,both
2014,Sixteenth,Odisha,18,Bhubaneswar,General,both
2014,Sixteenth,Odisha,17,Puri,General,both
2014,Sixteenth,Odisha,16,Jagatsinghpur,Scheduled Caste,both
2014,Sixteenth,Odisha,15,Kendrapara,General,both
2014,Sixteenth,Odisha,14,Cuttack,General,both
2014,Sixteenth,Odisha,13,Kandhamal,General,both
2014,Sixteenth,Odisha,12,Nabarangpur,Scheduled Tribe,both
2014,Sixteenth,Odisha,11,Kalahandi,General,both
2014,Sixteenth,Odisha,10,Bolangir,General,both
2014,Sixteenth,Odisha,9,Dhenkanal,General,both
2014,Sixteenth,Odisha,8,Jajpur,Scheduled Caste,both
2014,Sixteenth,Odisha,7,Bhadrak,Scheduled Caste,both
2014,Sixteenth,Odisha,6,Balasore,General,both
2014,Sixteenth,Odisha,5,Mayurbhanj,Scheduled Tribe,both
2014,Sixteenth,Odisha,4,Keonjhar,Scheduled Tribe,both
2014,Sixteenth,Odisha,3,Sambalpur,General,both
2014,Sixteenth,Odisha,2,Sundargarh,Scheduled Tribe,both
2014,Sixteenth,Odisha,1,Bargarh,General,both
2014,Sixteenth,Nagaland,1,Nagaland,General,both
2014,Sixteenth,Mizoram,1,Mizoram,Scheduled Tribe,both
2014,Sixteenth,Meghalaya,2,Tura,Scheduled Tribe,both
2014,Sixteenth,Meghalaya,1,Shillong,Scheduled Tribe,both
2014,Sixteenth,Manipur,2,Outer Manipur,Scheduled Tribe,both
2014,Sixteenth,Manipur,1,Inner Manipur,General,both
2014,Sixteenth,Maharashtra,48,Hatkanangale,General,both
2014,Sixteenth,Maharashtra,47,Kolhapur,General,both
2014,Sixteenth,Maharashtra,46,Ratnagiri - Sindhudurg,General,both
2014,Sixteenth,Maharashtra,45,Satara,General,both
2014,Sixteenth,Maharashtra,44,Sangli,General,both
2014,Sixteenth,Maharashtra,43,Madha,General,both
2014,Sixteenth,Maharashtra,42,Sholapur,Scheduled Caste,both
2014,Sixteenth,Maharashtra,41,Latur,Scheduled Caste,both
2014,Sixteenth,Maharashtra,40,Osmanabad,General,both
2014,Sixteenth,Maharashtra,39,Beed,General,both
2014,Sixteenth,Maharashtra,38,Shirdi,Scheduled Caste,both
2014,Sixteenth,Maharashtra,37,Ahmadnagar,General,both
2014,Sixteenth,Maharashtra,36,Shirur,General,both
2014,Sixteenth,Maharashtra,35,Baramati,General,both
2014,Sixteenth,Maharashtra,34,Pune,General,both
2014,Sixteenth,Maharashtra,33,Maval,General,both
2014,Sixteenth,Maharashtra,32,Raigad,General,both
2014,Sixteenth,Maharashtra,31,Mumbai South,General,both
2014,Sixteenth,Maharashtra,30,Mumbai South Central,General,both
2014,Sixteenth,Maharashtra,29,Mumbai North Central,General,both
2014,Sixteenth,Maharashtra,28,Mumbai North East,General,both
2014,Sixteenth,Maharashtra,27,Mumbai North West,General,both
2014,Sixteenth,Maharashtra,26,Mumbai North,General,both
2014,Sixteenth,Maharashtra,25,Thane,General,both
2014,Sixteenth,Maharashtra,24,Kalyan,General,both
2014,Sixteenth,Maharashtra,23,Bhiwandi,General,both
2014,Sixteenth,Maharashtra,22,Palghar,Scheduled Tribe,both
2014,Sixteenth,Maharashtra,21,Nashik,General,both
2014,Sixteenth,Maharashtra,20,Dindori,Scheduled Tribe,both
2014,Sixteenth,Maharashtra,19,Aurangabad,General,both
2014,Sixteenth,Maharashtra,18,Jalna,General,both
2014,Sixteenth,Maharashtra,17,Parbhani,General,both
2014,Sixteenth,Maharashtra,16,Nanded,General,both
2014,Sixteenth,Maharashtra,15,Hingoli,General,both
2014,Sixteenth,Maharashtra,14,Yavatmal-Washim,General,both
2014,Sixteenth,Maharashtra,13,Chandrapur,General,both
2014,Sixteenth,Maharashtra,12,Gadchiroli-Chimur,Scheduled Tribe,both
2014,Sixteenth,Maharashtra,11,Bhandara - Gondiya,General,both
2014,Sixteenth,Maharashtra,10,Nagpur,General,both
2014,Sixteenth,Maharashtra,9,Ramtek,Scheduled Caste,both
2014,Sixteenth,Maharashtra,8,Wardha,General,both
